,failure,fold,preds
4077,0,8,0.2193773090839386
4078,0,18,0.2285231351852417
4079,0,29,0.2264324128627777
4080,1,46,0.4091342091560364
4081,1,40,0.20234674215316772
4082,0,19,0.2988632917404175
4083,0,7,0.1766211986541748
4084,0,37,0.2010742723941803
4085,0,27,0.16585591435432434
4086,1,40,0.20577913522720337
4087,0,27,0.25842708349227905
4088,0,35,0.16993826627731323
4089,0,17,0.2784244418144226
4090,0,14,0.17687740921974182
4091,1,37,0.23499488830566406
4092,1,17,0.19341689348220825
4093,0,11,0.18646329641342163
4094,1,31,0.4259845018386841
4095,0,8,0.15384900569915771
4096,0,49,0.19346952438354492
4097,0,13,0.18886634707450867
4098,1,25,0.14725816249847412
4099,0,31,0.24594789743423462
4100,0,49,0.12350636720657349
4101,0,18,0.13848084211349487
4102,0,4,0.19486328959465027
4103,0,9,0.25294965505599976
4104,0,6,0.12033864855766296
4105,1,42,0.27953723073005676
4106,0,47,0.1343996822834015
4107,1,28,0.25568532943725586
4108,0,33,0.14716163277626038
4109,1,38,0.2197423279285431
4110,0,23,0.3730781376361847
4111,0,27,0.19436943531036377
4112,0,40,0.17763540148735046
4113,0,14,0.18470820784568787
4114,0,29,0.28882306814193726
4115,0,10,0.2853042483329773
4116,0,12,0.2091575562953949
4117,0,49,0.17962273955345154
4118,0,0,0.23829388618469238
4119,0,0,0.17307788133621216
4120,0,38,0.29613059759140015
4121,1,13,0.27790409326553345
4122,1,34,0.2196592092514038
4123,0,2,0.11696460843086243
4124,1,21,0.17730218172073364
4125,0,42,0.2166856825351715
4126,0,29,0.16896399855613708
4127,0,42,0.26741456985473633
4128,0,27,0.14021730422973633
4129,1,25,0.18052271008491516
4130,0,30,0.23336976766586304
4131,0,13,0.17966529726982117
4132,0,29,0.2610339820384979
4133,1,10,0.22101232409477234
4134,0,12,0.2488328218460083
4135,1,18,0.1683911383152008
4136,0,21,0.22340050339698792
4137,0,32,0.2235320508480072
4138,0,41,0.26419463753700256
4139,0,6,0.17557373642921448
4140,0,40,0.20803993940353394
4141,0,39,0.16118314862251282
4142,0,49,0.18859943747520447
4143,1,12,0.18848103284835815
4144,1,41,0.2940787076950073
4145,1,42,0.1862301230430603
4146,0,21,0.22888702154159546
4147,0,23,0.21229949593544006
4148,1,28,0.2541326880455017
4149,1,9,0.2346365749835968
4150,0,11,0.2229723334312439
4151,0,13,0.19194373488426208
4152,1,32,0.19516748189926147
4153,0,32,0.28000837564468384
4154,0,38,0.18341761827468872
4155,0,4,0.18397608399391174
4156,0,40,0.1738225221633911
4157,0,5,0.21983283758163452
4158,1,37,0.2706315517425537
4159,1,7,0.16515398025512695
4160,0,26,0.25059452652931213
4161,0,37,0.17524904012680054
4162,0,18,0.2152235507965088
4163,1,3,0.2060680091381073
4164,0,33,0.21973395347595215
4165,0,30,0.21985745429992676
4166,0,39,0.13722237944602966
4167,0,13,0.174765944480896
4168,0,44,0.21369588375091553
4169,1,31,0.3445444703102112
4170,0,45,0.19346314668655396
4171,0,47,0.24665963649749756
4172,0,0,0.15150779485702515
4173,0,25,0.4124874472618103
4174,0,32,0.22682493925094604
4175,1,0,0.18736493587493896
4176,0,9,0.16202008724212646
4177,0,7,0.1678721010684967
4178,0,35,0.16021138429641724
4179,0,35,0.2352578043937683
4180,0,28,0.18172720074653625
4181,0,28,0.2558525800704956
4182,0,17,0.32982325553894043
4183,0,9,0.2875022292137146
4184,1,24,0.30462533235549927
4185,1,36,0.20888540148735046
4186,1,33,0.2071761190891266
4187,0,8,0.17277169227600098
4188,0,15,0.19753989577293396
4189,0,49,0.3061697483062744
4190,0,7,0.17459306120872498
4191,0,34,0.15630310773849487
4192,0,0,0.2279651165008545
4193,0,10,0.19961214065551758
4194,0,47,0.32921117544174194
4195,1,26,0.24683278799057007
4196,0,40,0.4173241853713989
4197,0,44,0.14153742790222168
4198,1,10,0.23006343841552734
4199,1,15,0.25517699122428894
4200,0,20,0.19502651691436768
4201,0,15,0.2480604350566864
4202,1,15,0.22377344965934753
4203,0,27,0.22951671481132507
4204,0,37,0.2385522425174713
4205,0,34,0.25901883840560913
4206,0,18,0.3745056688785553
4207,0,8,0.18658405542373657
4208,0,1,0.16464388370513916
4209,0,1,0.2366718351840973
4210,0,32,0.21476221084594727
4211,0,34,0.16740190982818604
4212,1,4,0.2287314534187317
4213,1,28,0.2148425579071045
4214,1,12,0.22947987914085388
4215,0,3,0.14691781997680664
4216,0,17,0.1753581166267395
4217,0,49,0.1834847331047058
4218,0,48,0.37476539611816406
4219,0,10,0.33414435386657715
4220,0,46,0.25737154483795166
4221,0,28,0.2665902376174927
4222,1,12,0.27448076009750366
4223,0,47,0.14572125673294067
4224,1,23,0.20133793354034424
4225,0,41,0.19859498739242554
4226,0,11,0.1985265612602234
4227,0,8,0.23317882418632507
4228,0,39,0.18773198127746582
4229,0,40,0.17673489451408386
4230,0,24,0.18568658828735352
4231,0,9,0.20646396279335022
4232,1,11,0.156990647315979
4233,1,21,0.27460190653800964
4234,0,46,0.22265633940696716
4235,0,31,0.14156270027160645
4236,0,43,0.16620033979415894
4237,0,40,0.39907312393188477
4238,0,18,0.2053556740283966
4239,1,1,0.20105788111686707
4240,0,4,0.3115837275981903
4241,0,49,0.13955557346343994
4242,0,17,0.28177130222320557
4243,0,10,0.22144395112991333
4244,1,10,0.24029594659805298
4245,1,16,0.19803586602210999
4246,1,31,0.26054975390434265
4247,1,39,0.2842249870300293
4248,0,5,0.2909291982650757
4249,0,7,0.17610293626785278
4250,0,34,0.17017945647239685
4251,1,33,0.25125378370285034
4252,0,44,0.21224895119667053
4253,1,27,0.17328327894210815
4254,0,5,0.16733026504516602
4255,0,19,0.15972232818603516
4256,0,34,0.20055228471755981
4257,0,29,0.2195982038974762
4258,0,44,0.17008933424949646
4259,0,24,0.13431298732757568
4260,0,2,0.21795615553855896
4261,0,47,0.2085890769958496
4262,0,8,0.23306569457054138
4263,0,21,0.1669214963912964
4264,1,47,0.1415155529975891
4265,0,47,0.2127549946308136
4266,1,43,0.5849568247795105
4267,0,41,0.1946197748184204
4268,0,47,0.2027682662010193
4269,0,34,0.1727476716041565
4270,0,4,0.22800979018211365
4271,1,9,0.26853907108306885
4272,0,9,0.16382524371147156
4273,0,39,0.2802494764328003
4274,0,40,0.2785382866859436
4275,0,7,0.19523173570632935
4276,0,44,0.23159191012382507
4277,0,16,0.16670668125152588
4278,0,21,0.16281810402870178
4279,0,0,0.18837934732437134
4280,0,33,0.24875086545944214
4281,0,42,0.22507017850875854
4282,0,43,0.1830461323261261
4283,0,46,0.24135294556617737
4284,0,17,0.15835732221603394
4285,0,6,0.17655596137046814
4286,0,49,0.42965734004974365
4287,0,13,0.185057133436203
4288,1,31,0.22501015663146973
4289,0,39,0.18924403190612793
4290,0,41,0.18740713596343994
4291,0,1,0.21610239148139954
4292,0,2,0.1625843346118927
4293,0,3,0.18059274554252625
4294,0,15,0.25897789001464844
4295,0,39,0.37288156151771545
4296,0,9,0.18302616477012634
4297,1,34,0.21921157836914062
4298,0,43,0.23891228437423706
4299,0,12,0.18160495162010193
4300,0,40,0.2764975428581238
4301,0,22,0.21740281581878662
4302,0,12,0.26512688398361206
4303,0,25,0.20791363716125488
4304,1,4,0.18402370810508728
4305,0,28,0.14899694919586182
4306,0,14,0.1805012822151184
4307,0,48,0.15608814358711243
4308,0,6,0.15243476629257202
4309,1,38,0.19802144169807434
4310,1,32,0.16806954145431519
4311,0,10,0.1726764738559723
4312,0,30,0.3662443459033966
4313,1,14,0.18368861079216003
4314,0,11,0.20432764291763306
4315,0,21,0.17988458275794983
4316,0,20,0.155268132686615
4317,0,1,0.14413917064666748
4318,0,41,0.23932626843452454
4319,1,18,0.13258999586105347
4320,1,43,0.17284035682678223
4321,0,10,0.25655609369277954
4322,0,6,0.2181183397769928
4323,0,19,0.1873410940170288
4324,0,17,0.15196913480758667
4325,1,19,0.21257197856903076
4326,0,7,0.19504281878471375
4327,0,34,0.14674675464630127
4328,0,4,0.20368969440460205
4329,0,6,0.27491408586502075
4330,0,23,0.16765925288200378
4331,0,44,0.22586491703987122
4332,0,43,0.17650151252746582
4333,0,13,0.23184925317764282
4334,1,28,0.24858999252319336
4335,1,10,0.19805529713630676
4336,0,7,0.15077278017997742
4337,0,31,0.18076735734939575
4338,0,22,0.2155817747116089
4339,0,4,0.18801209330558777
4340,0,29,0.2034323513507843
4341,1,32,0.28682947158813477
4342,0,10,0.17893359065055847
4343,1,36,0.2554990351200104
4344,1,26,0.2763668894767761
4345,0,8,0.23720133304595947
4346,0,33,0.2268022894859314
4347,0,29,0.19493216276168823
4348,1,8,0.2004440426826477
4349,0,4,0.2451712191104889
4350,0,47,0.2567691504955292
4351,0,41,0.16358798742294312
4352,0,44,0.31026822328567505
4353,0,48,0.1772480010986328
4354,1,26,0.2554745376110077
4355,0,1,0.12990257143974304
4356,1,39,0.21109533309936523
4357,0,47,0.17937904596328735
4358,0,40,0.2233988344669342
4359,1,42,0.25753116607666016
4360,0,21,0.1746157705783844
4361,0,25,0.17868950963020325
4362,1,4,0.3176204562187195
4363,0,28,0.2114352583885193
4364,0,26,0.14110884070396423
4365,0,23,0.17381924390792847
4366,0,26,0.37936708331108093
4367,1,40,0.1104859709739685
4368,0,5,0.15290886163711548
4369,0,36,0.3641344904899597
4370,1,29,0.21210110187530518
4371,0,21,0.35069897770881653
4372,0,45,0.210066556930542
4373,0,40,0.2533210515975952
4374,0,12,0.27027958631515503
4375,0,15,0.23520442843437195
4376,0,36,0.18128061294555664
4377,0,15,0.2664887309074402
4378,0,33,0.2458295226097107
4379,0,47,0.2520389258861542
4380,0,3,0.17134994268417358
4381,0,28,0.18606624007225037
4382,0,15,0.19014298915863037
4383,0,47,0.17209452390670776
4384,0,32,0.1815706491470337
4385,0,36,0.2981281280517578
4386,0,12,0.19342029094696045
4387,0,35,0.21888861060142517
4388,0,22,0.324264794588089
4389,1,46,0.1884811520576477
4390,0,9,0.32759344577789307
4391,0,27,0.24993211030960083
4392,1,20,0.29885202646255493
4393,0,35,0.25577032566070557
4394,0,17,0.1951371133327484
4395,0,13,0.23843583464622498
4396,0,44,0.18472492694854736
4397,1,45,0.1812640130519867
4398,1,16,0.37285977602005005
4399,1,13,0.2689739465713501
4400,0,12,0.17342609167099
4401,1,2,0.24118444323539734
4402,1,38,0.18320703506469727
4403,0,29,0.20300856232643127
4404,0,23,0.23354443907737732
4405,1,7,0.2172633409500122
4406,0,4,0.1813720166683197
4407,0,0,0.23258066177368164
4408,0,21,0.1851671040058136
4409,0,38,0.21567106246948242
4410,0,33,0.11150571703910828
4411,1,13,0.22666677832603455
4412,0,17,0.2955995500087738
4413,0,31,0.2311365008354187
4414,0,32,0.19120872020721436
4415,1,22,0.21950039267539978
4416,1,32,0.17974519729614258
4417,0,30,0.2954460382461548
4418,1,6,0.23719817399978638
4419,0,1,0.18279147148132324
4420,1,30,0.2758156955242157
4421,0,2,0.1894845962524414
4422,0,8,0.15741023421287537
4423,0,8,0.21371591091156006
4424,0,36,0.2641904950141907
4425,0,38,0.1716463565826416
4426,0,39,0.2004438042640686
4427,1,12,0.18698933720588684
4428,0,41,0.18977302312850952
4429,1,31,0.2332427203655243
4430,1,24,0.25717052817344666
4431,1,13,0.2229052484035492
4432,0,6,0.14033827185630798
4433,1,42,0.25111544132232666
4434,0,11,0.19943708181381226
4435,0,47,0.1984928548336029
4436,0,46,0.2041167914867401
4437,0,16,0.23815178871154785
4438,0,10,0.33275967836380005
4439,0,46,0.25159984827041626
4440,1,48,0.2638666033744812
4441,0,38,0.1887088418006897
4442,0,38,0.20054754614830017
4443,0,4,0.1499757468700409
4444,0,10,0.20044180750846863
4445,0,22,0.330080509185791
4446,0,18,0.20730096101760864
4447,0,11,0.15052267909049988
4448,0,20,0.19715869426727295
4449,0,48,0.2020418643951416
4450,0,46,0.22559520602226257
4451,1,26,0.23498991131782532
4452,0,8,0.1708146631717682
4453,0,46,0.25226715207099915
4454,0,41,0.1935533881187439
4455,0,2,0.25126737356185913
4456,0,9,0.17250943183898926
4457,1,9,0.28996890783309937
4458,0,38,0.1977861523628235
4459,0,13,0.19004946947097778
4460,0,14,0.24092522263526917
4461,1,27,0.25019893050193787
4462,0,9,0.22652915120124817
4463,0,35,0.170390784740448
4464,0,43,0.18761956691741943
4465,0,46,0.13932165503501892
4466,0,28,0.17577111721038818
4467,0,15,0.24503621459007263
4468,0,21,0.18587636947631836
4469,0,9,0.22130993008613586
4470,0,37,0.31785309314727783
4471,0,46,0.20030981302261353
4472,1,2,0.20036137104034424
4473,0,19,0.2480536699295044
4474,1,9,0.22453656792640686
4475,0,34,0.21988454461097717
4476,0,20,0.1716378927230835
4477,0,7,0.18089774250984192
4478,0,39,0.23094066977500916
4479,0,20,0.19560137391090393
4480,1,42,0.2576122283935547
4481,1,9,0.2482859194278717
4482,0,48,0.20331084728240967
4483,0,4,0.238057941198349
4484,0,26,0.17148679494857788
4485,0,40,0.22283676266670227
4486,1,20,0.19248515367507935
4487,1,29,0.1671300232410431
4488,0,10,0.14272871613502502
4489,0,36,0.16175580024719238
4490,0,24,0.18018966913223267
4491,1,36,0.22236648201942444
4492,0,41,0.1897355020046234
4493,0,39,0.20811527967453003
4494,0,25,0.22706875205039978
4495,0,31,0.18196243047714233
4496,1,5,0.15848663449287415
4497,0,41,0.19353902339935303
4498,0,48,0.27923160791397095
4499,0,44,0.13907143473625183
4500,0,44,0.2303212583065033
4501,0,21,0.19051924347877502
4502,0,19,0.12468737363815308
4503,0,49,0.40344423055648804
4504,0,8,0.2345382571220398
4505,0,36,0.22984924912452698
4506,1,33,0.22652626037597656
4507,0,26,0.4012334942817688
4508,1,33,0.20225778222084045
4509,1,2,0.3359084129333496
4510,0,28,0.19492590427398682
4511,0,5,0.24062377214431763
4512,0,36,0.2617318630218506
4513,0,11,0.2048243284225464
4514,0,27,0.24991604685783386
4515,0,24,0.19067469239234924
4516,1,19,0.3032241463661194
4517,0,20,0.23469528555870056
4518,0,6,0.1817590296268463
4519,1,45,0.5018485188484192
4520,0,33,0.14573988318443298
4521,0,14,0.17087939381599426
4522,0,26,0.33468902111053467
4523,0,11,0.16557568311691284
4524,0,9,0.2981725335121155
4525,1,23,0.28236693143844604
4526,1,45,0.2397150695323944
4527,0,17,0.2915852665901184
4528,1,33,0.17528891563415527
4529,0,32,0.17563104629516602
4530,0,13,0.25700944662094116
4531,0,36,0.3636828362941742
4532,0,36,0.1837427020072937
4533,0,37,0.17971688508987427
4534,0,43,0.16010171175003052
4535,0,44,0.40614593029022217
4536,0,26,0.16864165663719177
4537,1,21,0.22292464971542358
4538,0,44,0.4937025010585785
4539,0,4,0.18121811747550964
4540,1,35,0.16230636835098267
4541,1,44,0.47887468338012695
4542,0,3,0.1592371165752411
4543,0,13,0.15091294050216675
4544,0,17,0.20219454169273376
4545,0,19,0.3390093445777893
4546,1,1,0.47250500321388245
4547,1,23,0.24295547604560852
4548,0,35,0.17147746682167053
4549,0,34,0.19871589541435242
4550,0,28,0.1765325963497162
4551,0,24,0.18874475359916687
4552,1,49,0.15739235281944275
4553,0,18,0.2884623110294342
4554,0,11,0.17010945081710815
4555,0,39,0.17858192324638367
4556,1,12,0.29578548669815063
4557,0,25,0.17362594604492188
4558,0,18,0.25001370906829834
4559,0,48,0.28849583864212036
4560,1,2,0.21735456585884094
4561,0,31,0.14276587963104248
4562,0,48,0.1631929576396942
4563,0,27,0.15964224934577942
4564,0,24,0.18926340341567993
4565,1,22,0.22274386882781982
4566,0,17,0.2412189245223999
4567,0,43,0.19968226552009583
4568,1,42,0.5198163390159607
4569,1,30,0.3252815008163452
4570,1,4,0.20731037855148315
4571,0,17,0.25996705889701843
4572,0,1,0.22720670700073242
4573,0,6,0.1850106418132782
4574,0,34,0.20534950494766235
4575,0,27,0.1973256766796112
4576,0,19,0.1461631953716278
4577,0,44,0.19534608721733093
4578,0,2,0.24822673201560974
4579,0,28,0.2218712568283081
4580,0,11,0.20184442400932312
4581,0,39,0.1531255841255188
4582,0,46,0.22068458795547485
4583,0,10,0.15657198429107666
4584,0,5,0.20938554406166077
4585,0,25,0.20962855219841003
4586,0,37,0.29376769065856934
4587,0,22,0.2374824583530426
4588,0,31,0.19723036885261536
4589,1,11,0.27634769678115845
4590,1,48,0.21276551485061646
4591,0,48,0.23532003164291382
4592,0,5,0.308790922164917
4593,0,27,0.14553877711296082
4594,0,16,0.30504125356674194
4595,0,11,0.16181516647338867
4596,0,3,0.18600395321846008
4597,0,11,0.27738532423973083
4598,1,31,0.1841476857662201
4599,0,3,0.19806301593780518
4600,0,4,0.19543185830116272
4601,0,3,0.2254977822303772
4602,0,45,0.17435011267662048
4603,0,35,0.17101794481277466
4604,0,37,0.16361665725708008
4605,1,28,0.18181496858596802
4606,0,0,0.18856573104858398
4607,0,42,0.24450072646141052
4608,0,33,0.22131821513175964
4609,1,5,0.2426256239414215
4610,0,40,0.1819370687007904
4611,0,0,0.15405818819999695
4612,1,13,0.2869904041290283
4613,0,40,0.1849215030670166
4614,0,48,0.1873627007007599
4615,0,6,0.1639297604560852
4616,0,14,0.21838009357452393
4617,0,31,0.1645042896270752
4618,0,16,0.15547391772270203
4619,0,46,0.17816397547721863
4620,0,12,0.1999981701374054
4621,1,35,0.16361209750175476
4622,1,47,0.20751911401748657
4623,0,49,0.20328271389007568
4624,0,9,0.20770958065986633
4625,1,0,0.24566587805747986
4626,0,12,0.15291178226470947
4627,0,34,0.17586901783943176
4628,0,42,0.21771875023841858
4629,0,15,0.2429865598678589
4630,0,15,0.1787908971309662
4631,1,1,0.22065246105194092
4632,0,7,0.2336757481098175
4633,1,5,0.2882315516471863
4634,0,23,0.15825796127319336
4635,0,8,0.1818787157535553
4636,0,2,0.2318730354309082
4637,0,34,0.20267567038536072
4638,0,41,0.22575852274894714
4639,1,30,0.17669647932052612
4640,0,32,0.1842021942138672
4641,0,41,0.23745140433311462
4642,0,38,0.2134021520614624
4643,0,37,0.09758135676383972
4644,0,46,0.2068345546722412
4645,0,30,0.2052673101425171
4646,0,25,0.22342035174369812
4647,0,49,0.145323246717453
4648,0,49,0.17150047421455383
4649,0,2,0.21928083896636963
4650,0,18,0.24067577719688416
4651,0,11,0.19697007536888123
4652,1,18,0.43379685282707214
4653,1,47,0.27324920892715454
4654,0,25,0.17559131979942322
4655,0,21,0.21304139494895935
4656,0,11,0.20296818017959595
4657,0,38,0.23984631896018982
4658,0,18,0.12758928537368774
4659,0,12,0.1272871196269989
4660,0,20,0.14784368872642517
4661,0,27,0.2258756458759308
4662,0,18,0.19303852319717407
4663,0,7,0.22730004787445068
4664,1,14,0.15399208664894104
4665,0,26,0.281159371137619
4666,0,42,0.31423628330230713
4667,0,9,0.24758893251419067
4668,0,38,0.24053668975830078
4669,0,41,0.26165252923965454
4670,0,32,0.16851142048835754
4671,0,5,0.15888097882270813
4672,1,45,0.16651731729507446
4673,0,6,0.20845255255699158
4674,0,19,0.25566112995147705
4675,0,26,0.12588271498680115
4676,1,31,0.15048089623451233
4677,0,13,0.25257396697998047
4678,0,5,0.19448918104171753
4679,0,3,0.18771257996559143
4680,0,39,0.24832990765571594
4681,1,14,0.17295372486114502
4682,0,36,0.28969526290893555
4683,1,8,0.18893814086914062
4684,0,22,0.17058545351028442
4685,0,18,0.14347031712532043
4686,0,9,0.16093683242797852
4687,0,35,0.19405898451805115
4688,1,33,0.15941214561462402
4689,0,36,0.17323100566864014
4690,0,19,0.1645916998386383
4691,0,19,0.13970589637756348
4692,0,5,0.18624085187911987
4693,0,33,0.22466757893562317
4694,1,47,0.1968417763710022
4695,1,28,0.28648823499679565
4696,0,24,0.20895305275917053
4697,0,23,0.18278533220291138
4698,0,47,0.2523898482322693
4699,0,49,0.1956910490989685
4700,0,13,0.1746927797794342
4701,0,36,0.30974051356315613
4702,1,11,0.18301600217819214
4703,0,44,0.16836217045783997
4704,0,44,0.181886225938797
4705,0,9,0.20286843180656433
4706,0,7,0.35312098264694214
4707,0,42,0.2837427854537964
4708,0,30,0.20864036679267883
4709,0,26,0.17776969075202942
4710,1,1,0.16370517015457153
4711,0,9,0.17900484800338745
4712,0,16,0.12421736121177673
4713,0,0,0.2311820685863495
4714,0,22,0.1856847107410431
4715,0,40,0.17924779653549194
4716,0,15,0.29025018215179443
4717,0,34,0.1805625557899475
4718,0,34,0.1883096694946289
4719,1,26,0.17112895846366882
4720,1,15,0.27791836857795715
4721,0,36,0.1575964093208313
4722,0,29,0.19580554962158203
4723,0,13,0.19924849271774292
4724,1,36,0.3092798590660095
4725,0,2,0.29670196771621704
4726,0,33,0.21203872561454773
4727,0,15,0.2374989092350006
4728,0,23,0.22443118691444397
4729,0,22,0.2498936951160431
4730,0,31,0.1523904800415039
4731,0,15,0.2803818881511688
4732,0,38,0.20969560742378235
4733,0,34,0.27864694595336914
4734,0,44,0.32472312450408936
4735,0,41,0.173621267080307
4736,0,2,0.1783560812473297
4737,1,3,0.4410535395145416
4738,0,39,0.3151613771915436
4739,0,1,0.2901954650878906
4740,1,23,0.2089824378490448
4741,0,34,0.13330277800559998
4742,0,38,0.15621539950370789
4743,0,38,0.20237651467323303
4744,1,10,0.20726433396339417
4745,0,48,0.25497740507125854
4746,0,3,0.14364904165267944
4747,0,36,0.15207991003990173
4748,0,1,0.21869507431983948
4749,1,23,0.5140073895454407
4750,0,16,0.4417707622051239
4751,0,34,0.18385544419288635
4752,0,48,0.18217602372169495
4753,0,22,0.26082590222358704
4754,0,14,0.17135575413703918
4755,0,18,0.2788339853286743
4756,0,35,0.17509284615516663
4757,0,39,0.3589734435081482
4758,0,45,0.20447465777397156
4759,0,34,0.1424252986907959
4760,0,31,0.15025261044502258
4761,0,6,0.2290220856666565
4762,0,7,0.21724838018417358
4763,0,24,0.20057237148284912
4764,0,30,0.23153531551361084
4765,1,15,0.20568320155143738
4766,0,39,0.24945688247680664
4767,1,34,0.268413782119751
4768,0,16,0.2604125142097473
4769,0,11,0.3157200813293457
4770,0,47,0.18060460686683655
4771,0,20,0.1424984335899353
4772,1,31,0.2614836096763611
4773,0,46,0.14665886759757996
4774,0,47,0.14853176474571228
4775,0,11,0.14726868271827698
4776,0,34,0.24140524864196777
4777,0,14,0.1832147240638733
4778,0,7,0.13602912425994873
4779,0,2,0.31626883149147034
4780,0,47,0.19784316420555115
4781,0,23,0.1804550588130951
4782,0,12,0.1878732442855835
4783,0,16,0.16333329677581787
4784,0,5,0.1840086579322815
4785,1,37,0.102516770362854
4786,0,48,0.2584298551082611
4787,0,48,0.25339993834495544
4788,1,6,0.18939423561096191
4789,0,30,0.2056354284286499
4790,0,15,0.200228750705719
4791,1,19,0.2309184968471527
4792,0,48,0.2737412452697754
4793,0,2,0.24825617671012878
4794,0,25,0.15293583273887634
4795,0,33,0.1308262050151825
4796,0,24,0.1251145601272583
4797,0,41,0.15627658367156982
4798,0,42,0.21630948781967163
4799,1,31,0.1444641649723053
4800,0,48,0.1830463409423828
4801,0,28,0.2289315164089203
4802,0,4,0.18618756532669067
4803,0,24,0.33152657747268677
4804,1,24,0.17036908864974976
4805,0,49,0.2269456386566162
4806,1,28,0.24146711826324463
4807,0,6,0.13750988245010376
4808,0,2,0.2265467643737793
4809,0,42,0.23900356888771057
4810,0,10,0.22149714827537537
4811,0,0,0.21018999814987183
4812,1,38,0.30099940299987793
4813,1,46,0.20037192106246948
4814,0,40,0.1459914743900299
4815,0,5,0.15462931990623474
4816,0,41,0.186091810464859
4817,0,47,0.226991206407547
4818,1,26,0.241294264793396
4819,1,20,0.32369858026504517
4820,1,24,0.20202869176864624
4821,0,26,0.2413426637649536
4822,0,44,0.19065243005752563
4823,0,12,0.1885634958744049
4824,0,49,0.21258684992790222
4825,0,32,0.29076194763183594
4826,1,32,0.25782275199890137
4827,0,10,0.16856253147125244
4828,0,16,0.1341908872127533
4829,0,7,0.15019580721855164
4830,0,36,0.2809823155403137
4831,0,34,0.1940499246120453
4832,0,45,0.20100736618041992
4833,1,40,0.23481416702270508
4834,0,21,0.27363258600234985
4835,0,11,0.18038886785507202
4836,0,2,0.3144938349723816
4837,0,0,0.1380041539669037
4838,0,39,0.1815454363822937
4839,0,26,0.25471144914627075
4840,0,17,0.1986503005027771
4841,0,23,0.18294134736061096
4842,0,1,0.3293231725692749
4843,0,13,0.12617170810699463
4844,0,48,0.4022481143474579
4845,1,45,0.18647810816764832
4846,0,15,0.22959154844284058
4847,1,48,0.18663844466209412
4848,1,10,0.27688226103782654
4849,1,37,0.17489084601402283
4850,0,25,0.15052014589309692
4851,0,49,0.19461631774902344
4852,0,47,0.15680956840515137
4853,0,28,0.19336381554603577
4854,0,49,0.15526771545410156
4855,0,35,0.32001420855522156
4856,0,23,0.16604569554328918
4857,0,32,0.18332958221435547
4858,0,46,0.19257012009620667
4859,0,9,0.21014854311943054
4860,1,16,0.24985650181770325
4861,0,21,0.1716892421245575
4862,0,0,0.19482910633087158
4863,0,31,0.21463355422019958
4864,0,5,0.3300244212150574
4865,0,16,0.19639432430267334
4866,0,12,0.2796211838722229
4867,0,17,0.18990948796272278
4868,1,25,0.20128461718559265
4869,0,33,0.16103479266166687
4870,0,10,0.18342891335487366
4871,1,7,0.24037086963653564
4872,0,37,0.15073540806770325
4873,0,31,0.14890962839126587
4874,0,19,0.2739771902561188
4875,0,1,0.1467805802822113
4876,1,40,0.45396319031715393
4877,0,43,0.17763742804527283
4878,0,39,0.1741083562374115
4879,0,8,0.1700448989868164
4880,0,17,0.19645938277244568
4881,0,10,0.19195827841758728
4882,1,30,0.2727009057998657
4883,1,10,0.30752241611480713
4884,0,33,0.4180743992328644
4885,1,29,0.22184300422668457
4886,0,6,0.18956854939460754
4887,1,11,0.20852994918823242
4888,1,24,0.21637770533561707
4889,1,34,0.5634897947311401
4890,0,38,0.2343665063381195
4891,0,40,0.18337947130203247
4892,0,38,0.338037371635437
4893,1,36,0.25348079204559326
4894,0,17,0.2101893126964569
4895,0,31,0.16017696261405945
4896,0,28,0.22029143571853638
4897,0,20,0.2654258608818054
4898,0,7,0.18088030815124512
4899,0,27,0.20062488317489624
4900,0,5,0.1840512454509735
4901,0,19,0.1981174647808075
4902,0,29,0.21238216757774353
4903,0,49,0.24985164403915405
4904,1,15,0.2682115435600281
4905,0,45,0.17081406712532043
4906,0,16,0.16551563143730164
4907,0,31,0.17964103817939758
4908,0,43,0.17578467726707458
4909,0,6,0.17609938979148865
4910,0,22,0.20412781834602356
4911,0,2,0.1704276204109192
4912,0,36,0.1553410291671753
4913,0,3,0.2280723750591278
4914,0,1,0.19045868515968323
4915,0,1,0.3626430630683899
4916,0,21,0.1678290069103241
4917,0,39,0.1912619173526764
4918,0,49,0.18653637170791626
4919,0,20,0.2234380841255188
4920,1,4,0.3135847747325897
4921,0,47,0.19852110743522644
4922,0,47,0.2623838484287262
4923,1,47,0.23636093735694885
4924,0,5,0.21479612588882446
4925,0,47,0.1428641676902771
4926,0,47,0.1245468258857727
4927,0,23,0.23888269066810608
4928,1,41,0.15715816617012024
4929,0,42,0.3123430609703064
4930,0,34,0.24223917722702026
4931,1,35,0.2619447112083435
4932,0,46,0.2157023847103119
4933,1,3,0.2831127941608429
4934,0,19,0.29996997117996216
4935,0,30,0.2520191967487335
4936,0,47,0.22587639093399048
4937,0,4,0.21910139918327332
4938,0,3,0.21797531843185425
4939,0,8,0.16593995690345764
4940,0,27,0.2243300974369049
4941,1,8,0.1981038749217987
4942,0,16,0.1648406684398651
4943,0,15,0.30057698488235474
4944,0,9,0.14992684125900269
4945,0,10,0.12092024087905884
4946,0,48,0.25158989429473877
4947,0,7,0.17218011617660522
4948,0,7,0.1688302755355835
4949,1,40,0.19850048422813416
4950,0,49,0.22712212800979614
4951,0,21,0.24773156642913818
